Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
454,DaQuan Jones,32,BUF,DT,7,7,0,0,0,0,0,0,0,0,0,0,2.5,16,8,8,4,5,0,,JoneDa04
455,Moro Ojomo,22,PHI,DT,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,OjomMo00
456,Poona Ford,28,BUF,DT,8,0,0,0,0,0,0,0,0,0,0,0,1.0,9,5,4,1,3,0,,FordPo00
457,Otito Ogbonnia,23,LAC,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.0,21,10,11,0,2,0,,OgboOt00
458,DaVon Hamilton,26,JAX,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,1,0,0,,HamiDa02
459,Jay Tufele,24,CIN,DT,10,0,0,0,0,0,0,0,0,0,0,0,0.0,11,4,7,0,0,0,,TufeJa00
460,Phidarian Mathis,25,WAS,DT,10,0,0,0,0,0,0,0,0,1,0,0,0.0,8,2,6,0,1,0,,MathPh00
461,Isaiah Buggs,27,DET,DT,10,3,0,0,0,0,1,0,0,1,33,0,1.0,12,7,5,2,1,0,,BuggIs00
462,Angelo Blackson,31,JAX,DT,11,0,0,0,0,0,0,0,0,3,0,0,0.0,13,8,5,2,0,0,,BlacAn00
463,Myles Adams,25,SEA,DT,11,1,0,0,0,0,0,0,0,0,0,0,1.0,6,2,4,1,1,0,,AdamMy00
464,Leki Fotu,25,ARI,DT,11,9,0,0,0,0,0,0,0,0,0,0,2.5,28,15,13,5,2,0,,FotuLe00
465,Grover Stewart,30,IND,DT,11,11,0,0,0,0,0,0,0,0,0,0,0.5,41,23,18,5,8,0,,StewGr00
466,Cameron Heyward,34,PIT,DT,11,11,0,0,0,0,1,0,0,0,0,0,2.0,33,25,8,6,3,0,,HeywCa01
467,Matt Dickerson,28,KAN,DT,12,0,0,0,0,0,0,0,0,0,0,0,0.0,15,7,8,1,0,0,,DickMa00
468,Naquan Jones,25,2TM,DT,12,2,0,0,0,0,0,0,0,0,0,0,0.0,17,3,14,1,0,0,,JoneNa01
469,Jaleel Johnson,29,TEN,DT,12,4,0,0,0,0,0,0,0,0,0,0,1.0,24,11,13,0,1,0,,JohnJa09
470,Jeffery Simmons,26,TEN,DT,12,12,0,0,0,0,1,1,0,1,2,0,5.5,44,30,14,10,11,0,,SimmJe01
471,Maurice Hurst Jr.,28,CLE,DT,13,0,1,0,0,0,3,0,0,1,0,0,1.5,22,12,10,4,5,0,,HursMa00
472,Montravius Adams,28,PIT,DT,13,8,0,0,0,0,1,1,0,0,0,0,0.0,24,11,13,2,0,0,,AdamMo00
473,Teair Tart,26,2TM,DT,13,9,0,0,0,0,0,0,0,0,0,0,1.0,24,17,7,8,4,0,,TartTe00
474,Kyle Peko,30,TEN,DT,13,10,0,0,0,0,1,0,0,0,0,0,0.0,22,12,10,2,2,0,,PekoKy00
475,Marlon Tuipulotu,24,PHI,DT,14,0,0,0,0,0,0,0,0,0,0,0,2.0,22,13,9,3,2,0,,TuipMa00
476,Eric Johnson,25,IND,DT,14,0,0,0,0,0,0,0,0,0,0,0,1.0,15,6,9,1,3,0,,JohnEr01
477,Josh Tupou,29,CIN,DT,14,1,0,0,0,0,0,0,0,0,0,0,0.0,19,8,11,1,1,0,,TupoJo00
478,Roy Lopez,26,ARI,DT,14,5,0,0,0,0,0,0,0,0,0,0,0.0,42,22,20,2,1,0,,LopeRo00
479,Jordan Phillips,31,BUF,DT,14,9,0,0,0,0,5,0,0,0,0,0,2.5,15,10,5,2,5,0,,PhilJo01
480,D.J. Reader,29,CIN,DT,14,14,0,0,0,0,1,0,0,1,0,0,1.0,34,20,14,2,7,0,,ReadD.00
481,Johnathan Hankins,31,DAL,DT,14,14,0,0,0,0,2,0,0,0,0,0,3.0,27,13,14,2,3,0,,HankJo00
482,Armon Watts,27,PIT,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.5,15,6,9,0,3,0,,WattAr01
483,Khalil Davis,27,HOU,DT,15,1,0,0,0,0,2,1,0,1,0,0,2.0,32,16,16,6,6,0,,DaviKh00
484,Larrell Murchison,26,LAR,DT,15,3,0,0,0,0,0,0,0,0,0,0,0.0,16,7,9,1,0,0,,MurcLa00
485,Dante Stills,24,ARI,DT,15,8,0,0,0,0,0,0,0,1,0,0,3.5,47,18,29,5,5,0,,StilDa01
486,Sheldon Rankins,29,HOU,DT,15,15,0,0,0,0,0,1,0,1,13,1,6.0,37,29,8,9,10,0,,RankSh00
487,Isaiahh Loudermilk,26,PIT,DT,16,0,0,0,0,0,2,0,0,0,0,0,0.0,16,8,8,0,1,0,,LoudIs00
488,Da'Shawn Hand,28,MIA,DT,16,0,0,0,0,0,2,0,0,0,0,0,1.0,17,6,11,1,3,0,,HandDa00
489,Cameron Young,23,SEA,DT,16,1,0,0,0,0,1,0,0,0,0,0,0.0,18,10,8,1,1,0,,YounCa00
490,Jalen Carter,22,PHI,DT,16,1,0,0,0,0,0,2,0,1,42,1,6.0,33,20,13,8,9,0,AP DRoY-2,CartJa05
491,Broderick Washington Jr.,27,BAL,DT,16,5,0,0,0,0,0,0,0,2,0,0,2.0,18,10,8,3,5,0,,WashBr01
492,Milton Williams,24,PHI,DT,16,10,0,0,0,0,1,1,0,0,0,0,0.5,42,21,21,3,7,0,,WillMi08
493,DeShawn Williams,31,CAR,DT,16,10,0,0,0,0,1,0,0,0,0,0,1.0,33,13,20,2,7,0,,WillDe04
494,Dalvin Tomlinson,29,CLE,DT,16,16,0,0,0,0,0,0,0,0,0,0,3.0,28,12,16,4,12,0,,TomlDa00
495,Ed Oliver,26,BUF,DT,16,16,1,0,0,0,3,1,0,0,0,0,9.5,51,34,17,14,16,0,,OlivEd00
496,D.J. Jones,28,DEN,DT,16,16,0,0,0,0,0,3,0,2,14,0,2.0,46,30,16,5,4,0,,JoneD.01
497,Chris Jones,29,KAN,DT,16,16,0,0,0,0,4,0,0,0,0,0,10.5,30,20,10,13,29,0,PBAP-1,JoneCh09
498,Aaron Donald,32,LAR,DT,16,16,0,0,0,0,3,0,0,0,0,0,8.0,53,28,25,16,23,0,PBAP-1AP CPoY-9,DonaAa00
499,Maliek Collins,28,HOU,DT,16,16,0,0,0,0,1,0,0,0,0,0,5.0,41,19,22,8,18,0,,CollMa00
500,Jonathan Allen,28,WAS,DT,16,16,0,0,0,0,1,0,0,0,0,0,5.5,53,30,23,10,19,0,,AlleJo01
501,Travis Jones,24,BAL,DT,17,0,0,0,0,0,2,0,0,0,0,0,1.5,36,20,16,4,5,0,,JoneTr00
502,Neville Gallimore,26,DAL,DT,17,0,0,0,0,0,1,0,0,0,0,0,1.0,16,8,8,2,2,0,,GallNe00
503,Adam Butler,29,LVR,DT,17,0,0,0,0,0,4,1,0,0,0,0,5.0,28,16,12,8,9,0,,ButlAd00
504,Bryan Bresee,22,NOR,DT,17,0,0,0,0,0,6,0,0,0,0,0,4.5,24,12,12,7,9,0,,BresBr00
505,Tershawn Wharton,25,KAN,DT,17,1,0,0,0,0,0,0,0,1,0,0,2.0,21,7,14,2,5,0,,WharTe00
506,LaBryan Ray,26,CAR,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,19,7,12,0,0,0,,RayxLa02
507,Kurt Hinish,24,HOU,DT,17,1,0,0,0,0,1,0,0,0,0,0,0.5,22,11,11,2,2,0,,HiniKu00
508,Tim Settle,26,BUF,DT,17,2,0,0,0,0,0,0,0,0,0,0,1.0,14,9,5,1,2,0,,SettTi00
509,John Ridgeway,24,WAS,DT,17,2,0,0,0,0,1,0,0,0,0,0,0.0,31,16,15,0,0,0,,RidgJo00
510,Mazi Smith,22,DAL,DT,17,3,0,0,0,0,0,0,0,0,0,0,1.0,13,9,4,3,3,0,,SmitMa06
511,Zachary Carter,24,CIN,DT,17,5,0,0,0,0,1,1,0,0,0,0,0.0,23,8,15,1,2,0,,CartZa00
512,Javon Kinlaw,26,SFO,DT,17,6,0,0,0,0,3,0,0,0,0,0,3.5,25,13,12,4,6,0,,KinlJa00
513,Shelby Harris,32,CLE,DT,17,7,0,0,0,0,5,1,0,0,0,0,1.5,28,17,11,6,3,0,,HarrSh00
514,Raekwon Davis,26,MIA,DT,17,7,0,0,0,0,0,0,0,0,0,0,0.5,28,15,13,2,6,0,,DaviRa03
515,Taven Bryan,27,IND,DT,17,7,0,0,0,0,0,1,0,0,0,0,2.0,22,12,10,4,1,0,,BryaTa00
516,Jordan Elliott,26,CLE,DT,17,14,0,0,0,0,1,0,0,0,0,0,2.5,21,14,7,3,3,0,,ElliJo02
517,DeForest Buckner,29,IND,DT,17,16,0,0,0,0,7,2,0,1,26,1,8.0,81,45,36,11,21,0,PB,BuckDe00
518,Shy Tuttle,28,CAR,DT,17,17,0,0,0,0,5,0,0,0,0,0,0.5,43,19,24,1,1,0,,TuttSh00
519,Zach Sieler,28,MIA,DT,17,17,1,5,1,5,4,1,0,2,3,0,10.0,63,32,31,11,22,0,,SielZa00
520,Nathan Shepherd,30,NOR,DT,17,17,0,0,0,0,0,0,0,0,0,0,3.5,50,27,23,4,8,0,,ShepNa00
521,Khalen Saunders,27,NOR,DT,17,17,0,0,0,0,1,0,0,0,0,0,0.0,57,24,33,1,2,0,,SaunKh00
522,Daron Payne,26,WAS,DT,17,17,0,0,0,0,4,2,0,2,0,0,4.0,53,32,21,13,11,0,,PaynDa00
523,Larry Ogunjobi,29,PIT,DT,17,17,0,0,0,0,2,1,0,2,0,0,3.0,43,21,22,3,8,0,,OgunLa00
524,Osa Odighizuwa,25,DAL,DT,17,17,0,0,0,0,0,0,0,0,0,0,3.0,46,26,20,9,13,0,,OdigOs00
525,Derrick Nnadi,27,KAN,DT,17,17,0,0,0,0,1,0,0,0,0,0,1.0,29,16,13,1,1,0,,NnadDe00
526,Nnamdi Madubuike,26,BAL,DT,17,17,0,0,0,0,0,1,0,0,0,0,13.0,56,38,18,12,33,0,PBAP-2AP DPoY-9,MaduJu00
527,John Jenkins,34,LVR,DT,17,17,0,0,0,0,4,0,0,1,44,1,1.0,61,24,37,4,2,0,,JenkJo00
528,B.J. Hill,28,CIN,DT,17,17,2,0,0,0,5,0,0,1,0,0,4.5,51,26,25,2,21,0,,HillB.00
529,Jordan Davis,23,PHI,DT,17,17,0,0,0,0,1,1,0,0,0,0,2.5,45,18,27,2,5,0,,DaviJo03
530,Derrick Brown,25,CAR,DT,17,17,1,2,0,2,6,0,0,0,0,0,2.0,103,57,46,7,15,0,PB,BrowDe05
